word,n_ratings,n,prop_known,rating,rating_sd
tipsy,10,10,1,4.7,2.4517567397911058
tiptoe,10,10,1,5.2,2.5298221281347035
tiramisu,10,10,1,2.6,1.7126976771553504
tire,10,10,1,2.7,1.636391694484477
tired,10,10,1,3.3,1.70293863659264
tireless,11,11,1,3.4545454545454546,1.4396969378057567
tiresome,10,10,1,3.4,1.9550504398153574
tissue,9,9,1,3.2222222222222223,1.3944333775567925
tit,10,10,1,3.5,1.7795130420052185
Titan,10,11,0.9090909090909091,4.1,1.9692073983655907
titanium,11,11,1,4.363636363636363,2.335496832484569
titillate,14,16,0.875,4.571428571428571,1.869359648250035
title,10,10,1,3.2,1.8737959096740262
titter,11,11,1,4.818181818181818,2.3587361793206894
to,10,10,1,1.5,0.5270462766947299
toad,10,10,1,4.9,1.911950719959998
toast,10,10,1,4.6,2.0110804171997807
toaster,10,10,1,3.8,1.9321835661585918
tobacco,10,10,1,3.5,2.173067468400883
today,10,10,1,4,1.8856180831641267
toddle,12,12,1,6,1.2060453783110545
toddler,10,10,1,4.4,2.270584848790187
toe,10,10,1,3.5,2.4608038433722332
toenail,13,13,1,3.8461538461538463,2.444250186531439
toffee,10,11,0.9090909090909091,2.6,1.1737877907772674
tofu,12,12,1,3.4166666666666665,2.314316444667973
toga,10,10,1,3.6,2.270584848790187
together,10,10,1,2.5,1.5811388300841898
togetherness,10,10,1,4.6,2.1186998109427604
toil,10,10,1,3.1,2.0789954839350235
toilet,10,10,1,3.1,1.286683937707919
token,19,19,1,4.2105263157894735,1.5839103288458476
told,10,10,1,2.9,2.0789954839350235
tolerable,13,13,1,3.4615384615384617,2.0662116951635836
tolerance,12,12,1,3.0833333333333335,2.1933093855190746
tolerant,14,14,1,3.2142857142857144,2.3263894583856572
tolerate,10,10,1,2.6,1.429840705968481
toll,10,10,1,4.3,1.4944341180973264
tomahawk,10,12,0.8333333333333334,3.3,2.496664441476534
tomato,10,10,1,2.9,1.911950719959998
tomb,10,10,1,4.1,2.4244128727957577
tomboy,11,11,1,4,2.3664319132398464
tombstone,11,11,1,4.7272727272727275,2.0045403009622476
tomorrow,10,10,1,2.4,1.505545305418162
ton,10,10,1,4.4,1.577621275493231
tone,12,12,1,3.6666666666666665,1.4354811251305468
toner,12,12,1,3.5,1.5075567228888183
tongs,10,10,1,3.8,2.043961295567452
tongue,10,10,1,4.4,2.0110804171997807
tonic,11,11,1,2.5454545454545454,1.3684762594679065
tonight,10,10,1,4.1,2.0789954839350235
tonsil,10,10,1,2.8,1.9321835661585918
too,10,10,1,2.6,1.9550504398153574
took,10,10,1,3.6,2.1186998109427604
tool,10,10,1,3.5,2.223610677354389
toot,10,10,1,6,1.0540925533894598
tooth,12,12,1,4,1.8090680674665818
toothache,10,10,1,4.2,2.3944379994757297
toothbrush,10,10,1,4.3,2.359378449224852
toothless,10,10,1,3.2,2.0976176963403033
toothpaste,13,13,1,4.3076923076923075,2.6890089681459286
toothpick,10,10,1,5.2,1.5491933384829668
tootle,10,11,0.9090909090909091,5.3,1.766981104093143
toots,11,13,0.8461538461538461,4.454545454545454,2.3393860888547815
top,12,12,1,5.166666666666667,1.5275252316519468
topic,12,12,1,2.25,1.6025547785276542
topical,10,11,0.9090909090909091,3.7,1.70293863659264
topless,12,12,1,3.9166666666666665,1.6764862244009227
topple,11,11,1,4.909090909090909,1.9211738835693897
tops,11,11,1,2.6363636363636362,1.747725795010606
torch,10,10,1,4.9,1.66332999331662
torment,10,10,1,3.9,1.728840330651992
torn,11,11,1,5.181818181818182,1.9400093720485898
tornado,10,10,1,4.7,2.5407785333546005
torpedo,13,13,1,4.461538461538462,2.0254787341673333
torque,10,11,0.9090909090909091,4.6,1.0749676997731399
torrent,15,17,0.8823529411764706,4.333333333333333,1.632993161855452
torrid,10,10,1,3,1.4907119849998598
torso,10,10,1,2.7,1.888562063228706
tort,10,12,0.8333333333333334,2.9,1.9692073983655907
tortellini,10,10,1,2.5,1.5811388300841898
tortilla,11,11,1,3.272727272727273,1.7372915179041823
tortoise,13,13,1,2.5384615384615383,1.5607361839521232
torture,10,10,1,2.7,1.766981104093143
toss,10,10,1,4.8,1.9888578520235065
total,10,10,1,3.2,1.3165611772087666
totality,11,12,0.9166666666666666,3.5454545454545454,2.2962419891481978
totally,12,12,1,3,2.174229226018436
tote,10,10,1,4.6,2.3664319132398464
totem,11,11,1,3.1818181818181817,2.482667187449088
totter,12,12,1,4.833333333333333,2.2087978356535665
toucan,11,13,0.8461538461538461,3.8181818181818183,2.1362669223756576
touch,10,10,1,5.5,1.509230856356236
touchdown,10,10,1,5.4,2.270584848790187
touched,13,13,1,3.769230769230769,2.27866357593825
touching,10,10,1,2.5,1.7159383568311668
touchy,10,10,1,3.9,1.911950719959998
tough,10,10,1,4.7,2.1628170930011112
toughen,10,10,1,5,1.8856180831641267
toupee,10,10,1,4.2,2.043961295567452
tour,11,11,1,4,2.04939015319192
tourism,11,11,1,4.090909090909091,1.8140862964338524
tourist,10,10,1,5.1,1.5238839267549948
tournament,14,14,1,3.9285714285714284,2.017778127403648
tout,14,16,0.875,4.285714285714286,1.3827826698682306
tow,10,10,1,4.5,1.7795130420052185
toward,11,11,1,3.3636363636363638,1.9632996344280855
towel,10,10,1,1.9,1.1972189997378648
tower,10,10,1,4.8,2.2010098692292237
towering,10,10,1,4.1,1.7919573407620817
town,10,10,1,3.8,2.7406406388125952
township,17,18,0.9444444444444444,3.5294117647058822,2.0346267181851667
toxic,10,10,1,4.6,0.9660917830792959
toxicity,10,10,1,4.2,2.485513584307633
toxicology,10,10,1,4.6,1.837873166945363
toxin,10,10,1,4.8,1.6193277068654826
toy,10,10,1,3.2,2.043961295567452
trace,11,11,1,5.7272727272727275,1.4893561757289013
traceable,12,12,1,3.8333333333333335,1.7494587907710375
tracer,12,12,1,4,1.8090680674665818
tracing,11,11,1,4,2.04939015319192
track,10,10,1,4,1.632993161855452
tract,10,10,1,3.4,1.577621275493231
traction,11,11,1,4.636363636363637,1.9632996344280855
tractor,11,11,1,2.6363636363636362,1.5015143870590966
trade,11,11,1,3.1818181818181817,1.9400093720485898
trademark,10,11,0.9090909090909091,3.1,1.5951314818673865
trader,10,10,1,3.6,2.2211108331943574
tradition,10,10,1,4.1,2.0248456731316584
traditional,10,10,1,3.5,2.068278940998476
traditionalism,12,12,1,3.3333333333333335,2.3868325657594203
traditionalize,10,10,1,3.3,2.0027758514399734
traffic,11,11,1,3.5454545454545454,2.018099916438052
tragedy,11,11,1,3.272727272727273,1.6787441193290353
tragic,11,11,1,4.2727272727272725,2.195035721390843
trail,10,10,1,3.6,2.1186998109427604
trailer,10,10,1,3.6,2.1705094128132942
train,10,10,1,2.3,1.2516655570345725
trainee,12,12,1,3.4166666666666665,2.108783937953269
trainer,10,10,1,3,2.211083193570267
training,11,11,1,3.1818181818181817,2.088931871468374
traipse,14,16,0.875,3.5,1.7431183374807169
trait,12,12,1,2.9166666666666665,1.8319554050414562
traitor,12,12,1,3.1666666666666665,1.4668044012461754
traitorous,10,11,0.9090909090909091,2.3,1.3374935098492586
tram,14,14,1,3,1.7097008285302207
tramp,10,10,1,3.9,1.449137674618944
trample,10,10,1,5.3,1.636391694484477
trampoline,11,11,1,4.090909090909091,2.5081684733903127
trance,10,11,0.9090909090909091,3.9,1.5951314818673865
tranquil,10,11,0.9090909090909091,5.6,1.505545305418162
tranquillity,11,11,1,4.181818181818182,1.834021909257456
transaction,10,10,1,3.2,1.7511900715418263
transcend,10,10,1,5.5,1.2692955176439846
transcendence,11,11,1,3.5454545454545454,2.423371055519
transcendent,11,11,1,2.909090909090909,1.7580981459830651
transcendental,11,11,1,3.3636363636363638,2.335496832484569
transcribe,10,10,1,4,1.8257418583505538
transcript,10,10,1,2.5,1.4337208778404378
transfer,12,12,1,3.5,1.8829377433825436
transform,10,10,1,4,2
transience,10,11,0.9090909090909091,2.9,2.183269719175042
transient,9,10,0.9,3.3333333333333335,1.224744871391589
transit,12,12,1,3.5,1.6236882817719773
transition,10,10,1,4,1.9436506316151
transitive,10,10,1,3,1.632993161855452
transitory,10,10,1,2.6,1.3498971154211057
translate,10,10,1,3.2,1.6865480854231356
translation,12,12,1,4,2.215646837627989
translator,11,11,1,4.545454545454546,2.018099916438052
translucent,10,10,1,4,1.5634719199411433
transmit,10,10,1,3.4,1.8973665961010275
transparent,10,11,0.9090909090909091,2.9,1.8529256146249728
transpire,12,12,1,3.0833333333333335,1.880924981991251
transplant,11,11,1,3.6363636363636362,1.9116865471476894
transport,14,14,1,2.7857142857142856,1.9681530361296535
transportation,10,10,1,3.3,1.946506842754191
transsexual,10,10,1,2.5,1.7159383568311668
trap,10,10,1,4.6,2.1705094128132942
trapeze,11,12,0.9166666666666666,4,1.7320508075688772
trapper,11,11,1,3.909090909090909,2.0225995873897262
trash,10,10,1,4.4,2.0110804171997807
trashy,10,10,1,5.3,1.8287822299126937
trauma,10,10,1,4.1,2.0248456731316584
traumatic,10,10,1,3.4,1.8973665961010275
travel,10,10,1,3.5,1.4337208778404378
traveler,10,10,1,4.3,1.4181364924121764
traveller,13,13,1,3.8461538461538463,1.9513309067639726
traverse,10,10,1,3.2,2.043961295567452
travesty,11,11,1,2.6363636363636362,2.157439559882375
tray,10,10,1,3.8,1.8737959096740262
treacherous,12,12,1,4.416666666666667,1.8319554050414562
treachery,10,11,0.9090909090909091,2.9,1.728840330651992
tread,13,13,1,4.461538461538462,1.7614096918559585
treadmill,11,11,1,4.545454545454546,2.018099916438052
treason,11,11,1,2.909090909090909,1.7002673586554236
treasonous,10,10,1,3,1.8856180831641267
treasure,10,10,1,3.9,1.5238839267549948
treasurer,11,11,1,4.181818181818182,2.1825756260978366
treasury,11,11,1,3.8181818181818183,1.662418829187267
treat,12,12,1,3.5833333333333335,2.0207259421636903
treatable,10,10,1,3.4,2.0110804171997807
treatment,10,10,1,3.9,2.4698178070456938
treaty,13,13,1,3.4615384615384617,1.4500221041639685
tree,10,10,1,2.9,1.728840330651992
trek,9,9,1,4.111111111111111,1.6158932858054431
tremble,11,11,1,5.363636363636363,1.3618169680781094
tremendous,11,11,1,3.727272727272727,2.0045403009622476
tremor,10,10,1,5,2.1081851067789197
trench,11,11,1,3.6363636363636362,2.013590190318143
trend,12,12,1,3.3333333333333335,1.4354811251305468
trendy,10,10,1,3.6,1.429840705968481
trepidation,10,10,1,2.9,2.378141197564929
trespass,11,11,1,4.363636363636363,1.689540012709215
triad,10,12,0.8333333333333334,4,1.8856180831641267
trial,12,13,0.9230769230769231,3.25,1.5447859516333116
triangle,11,11,1,4.818181818181818,1.8877596148970779
triangular,10,10,1,4.5,2.173067468400883
tribal,10,10,1,3.9,1.3703203194062976
tribe,10,10,1,2.8,1.6865480854231356
tribune,10,11,0.9090909090909091,2.5,1.5811388300841898
tribute,10,10,1,3.3,1.70293863659264
triceps,13,13,1,2.3846153846153846,1.325296290046213
trick,13,13,1,4.538461538461538,1.8081014266989475
trickery,11,11,1,4.636363636363637,1.8586407545691703
trickle,10,10,1,5.7,1.636391694484477
trickster,10,10,1,4.3,1.636391694484477
tricky,10,10,1,3.4,2.0110804171997807
tricycle,10,10,1,4,1.8856180831641267
trident,10,10,1,2.9,1.7919573407620817
tried,14,15,0.9333333333333333,2.857142857142857,1.7032612545052803
trifle,10,10,1,3.6,2.2211108331943574
trifling,11,11,1,3.272727272727273,1.9021518914592015
trigger,10,10,1,3.8,1.8737959096740262
trill,14,14,1,4.785714285714286,2.0821058655036815
trillion,10,10,1,4,2.309401076758503
trilogy,11,13,0.8461538461538461,3.909090909090909,2.256304299271065
trim,11,11,1,4,1.9493588689617927
trimmer,11,11,1,4.636363636363637,2.1105794120443453
trimming,11,11,1,4.181818181818182,1.1677484162422844
trinket,11,12,0.9166666666666666,3.4545454545454546,1.7529196424044293
trio,10,10,1,6.3,0.6749485577105528
trip,10,10,1,4,2.0548046676563256
triple,12,12,1,4.083333333333333,1.8319554050414562
tripod,10,10,1,4.7,1.766981104093143
tripping,10,10,1,4.7,1.888562063228706
trite,10,11,0.9090909090909091,3.1,2.1317702607092643
triumph,10,10,1,4.6,1.776388345929897
triumphant,10,10,1,4.6,1.577621275493231
trivia,11,11,1,3,1.4142135623730951
trivial,10,10,1,3.1,2.378141197564929
triviality,10,10,1,2.7,1.4944341180973264
troll,10,10,1,4.1,1.449137674618944
trolley,10,10,1,4.5,1.7795130420052185
trombone,11,11,1,3.3636363636363638,2.2922795323750234
troop,10,10,1,3.9,2.2335820757001272
trooper,11,11,1,4.090909090909091,1.7002673586554236
trophy,10,10,1,4.6,1.505545305418162
tropic,11,11,1,3,1.5491933384829668
tropical,10,10,1,4,2
trot,10,10,1,5.1,1.7919573407620817
trouble,10,10,1,3.7,2.263232692902394
troublesome,10,10,1,4.1,2.1317702607092643
trounce,11,13,0.8461538461538461,4.545454545454546,2.0670576365276494
troupe,12,14,0.8571428571428572,3.5,1.834021909257456
trouser,10,10,1,3.1,1.3703203194062976
trousers,10,10,1,4.6,1.577621275493231
trout,10,10,1,3.7,2.1628170930011112
trove,10,12,0.8333333333333334,3,1.4142135623730951
truce,11,11,1,3.6363636363636362,2.062654952856986
truck,12,12,1,2.6666666666666665,2.059714602177749
trucker,11,11,1,4.7272727272727275,1.954016841836789
trudge,10,10,1,5.3,1.2516655570345725
truffle,10,10,1,3.1,2.4698178070456938
truly,13,13,1,4.230769230769231,2.087815690853567
trump,10,10,1,4.7,2.110818693198342
trumpet,10,10,1,4,2.160246899469287
trumpeter,10,10,1,3.8,1.6193277068654826
trundle,10,10,1,3.8,2.043961295567452
trunk,10,10,1,3.9,1.8529256146249728
trust,11,11,1,4.818181818181818,1.4709304414677002
trustee,10,10,1,4,1.7638342073763937
trustful,10,10,1,3.5,2.4608038433722332
trusting,10,10,1,3.4,2.1705094128132942
trustless,10,10,1,3.6,2.1186998109427604
trusty,10,10,1,3.3,2.263232692902394
truth,10,10,1,4.5,2.0138409955990952
truthful,10,10,1,5,1.8257418583505538
truthiness,11,11,1,3.1818181818181817,1.834021909257456
try,10,10,1,3.3,2.263232692902394
trying,11,11,1,3,1.4142135623730951
tsunami,10,10,1,2.1,1.449137674618944
tub,14,14,1,4.357142857142857,1.6458405781822274
tuba,10,10,1,3.7,2.0027758514399734
tube,11,11,1,4.454545454545454,2.3817487845545915
tuberculosis,10,11,0.9090909090909091,1.7,0.9486832980505138
tubular,11,12,0.9166666666666666,3.6363636363636362,1.3618169680781094
tuck,10,10,1,4.6,1.837873166945363
Tuesday,11,11,1,2.6363636363636362,2.4605985967941733
tug,11,11,1,5,2
tugboat,11,11,1,4,2
tuition,10,10,1,1.9,0.9944289260117533
tulip,13,13,1,3,1.8257418583505538
tumble,10,10,1,5.2,1.9888578520235065
tumbler,10,10,1,3.9,1.911950719959998
tumbleweed,10,10,1,4.5,2.41522945769824
tumbling,10,10,1,5.2,1.5491933384829668
tummy,10,10,1,3.9,2.2335820757001272
tumor,10,10,1,1.7,0.9486832980505138
tumultuous,11,11,1,4.181818181818182,1.7786613965666325
tuna,10,10,1,3.5,1.7795130420052185
tune,10,10,1,4.4,1.6465452046971292
tuner,10,11,0.9090909090909091,4,1.0540925533894598
tunic,10,10,1,2.7,1.0593499054713802
tunnel,11,11,1,4.636363636363637,1.6292775867068985
Tupperware,10,10,1,3.6,1.9550504398153574
turban,10,10,1,2.8,1.6193277068654826
turbine,10,11,0.9090909090909091,2.9,1.9692073983655907
turbofan,10,11,0.9090909090909091,3.8,2.1499353995462798
turbulence,15,15,1,5,1.889822365046136
turbulent,10,10,1,4.9,1.8529256146249728
turd,10,10,1,4,2.160246899469287
turf,10,11,0.9090909090909091,3.8,1.8737959096740262
turkey,10,10,1,4.8,1.8135294011647258
turmoil,10,10,1,4.3,2.0027758514399734
turn,10,10,1,3.4,1.8973665961010275
turning,11,11,1,4.090909090909091,1.4459976109624424
turnip,10,10,1,3.7,2.110818693198342
turnout,10,10,1,3.6,1.505545305418162
turnover,11,11,1,4.090909090909091,2.256304299271065
turntable,11,12,0.9166666666666666,4.454545454545454,2.0670576365276494
turpentine,16,18,0.8888888888888888,2.625,1.5864005379054391
turquoise,11,11,1,3,1.4142135623730951
turtle,11,11,1,4.090909090909091,2.165850662190053
turtleneck,12,13,0.9230769230769231,4.333333333333333,2.059714602177749
tush,12,12,1,4.25,2.454124543035107
tusk,10,10,1,4.9,1.449137674618944
tussle,12,12,1,5.5,1.381698559415515
tutor,10,10,1,3.1,2.2335820757001272
tutorial,11,11,1,2.5454545454545454,1.3684762594679065
tutu,10,10,1,3.7,2.7100635498903793
tux,10,10,1,2.5,1.5811388300841898
tuxedo,10,10,1,2.6,1.505545305418162
TV,10,10,1,3.9,2.183269719175042
twaddle,10,11,0.9090909090909091,4.5,2.4608038433722332
twang,16,18,0.8888888888888888,5.3125,2.151549828999242
twat,10,10,1,5.9,1.3703203194062976
tweak,17,17,1,5.352941176470588,1.4116115112960539
tweed,10,12,0.8333333333333334,4.3,1.766981104093143
tweedledum,11,12,0.9166666666666666,4.454545454545454,2.5045413298101655
tweet,12,12,1,5.75,1.712255291076124
tweezer,13,13,1,4.615384615384615,1.9806758753205742
tweezers,10,10,1,4.1,2.378141197564929
twelve,12,12,1,3.5,2.393172105652397
twenty,10,10,1,3.5,1.9578900207451218
twerk,11,11,1,4.363636363636363,2.5796405669289384
twerp,11,11,1,5.2727272727272725,2.053821272209882
twice,10,10,1,4,2.211083193570267
twiddle,10,11,0.9090909090909091,5.6,1.1737877907772674
twig,10,10,1,5.1,2.0248456731316584
twilight,10,10,1,4.4,1.776388345929897
twill,13,15,0.8666666666666667,3.6923076923076925,2.015961945102775
twin,11,11,1,4.090909090909091,2.3001976199685736
twine,11,12,0.9166666666666666,4.090909090909091,1.868397465987655
twinge,13,13,1,5,2.516611478423583
twinkle,10,10,1,6.3,1.0593499054713802
twinkling,10,10,1,5.5,1.8408935028645435
twirl,10,10,1,5.7,1.4181364924121764
twist,12,12,1,5.583333333333333,1.781640374554423
twister,11,11,1,5.545454545454546,1.6348477827391983
twisting,10,10,1,5.9,1.9692073983655907
twit,10,11,0.9090909090909091,5,2.1081851067789197
twitch,12,12,1,6,1.651445647689541
twitchy,11,11,1,5.181818181818182,1.9908883353006928
twitter,10,10,1,5.5,1.5811388300841898
two,12,12,1,3.75,2.598076211353316
twosome,10,10,1,3.9,2.378141197564929
tycoon,10,10,1,3.6,1.837873166945363
type,10,10,1,4.2,1.7511900715418263
typhoid,10,11,0.9090909090909091,2.6,1.505545305418162
typhoon,11,11,1,5,2.23606797749979
typical,10,11,0.9090909090909091,3.2,1.9888578520235065
typist,11,13,0.8461538461538461,3.8181818181818183,1.834021909257456
tyrannical,11,11,1,3.5454545454545454,2.2962419891481978
tyrannize,10,10,1,3.8,2.3944379994757297
tyrannosaurus,10,10,1,3.2,2.2010098692292237
tyrannous,15,16,0.9375,2.7333333333333334,1.5796322658258457
tyranny,10,10,1,4.1,1.9692073983655907
tyrant,11,11,1,3.6363636363636362,2.5009089256799126
udder,10,10,1,2.5,2.223610677354389
ugh,11,12,0.9166666666666666,6.363636363636363,1.8040358795061295
ugly,10,10,1,5.1,1.1005049346146119
ukulele,10,12,0.8333333333333334,3.2,1.8135294011647258
ulcer,10,10,1,4,1.8856180831641267
ulterior,12,12,1,3.25,1.9128750375000738
ultimate,11,11,1,3.8181818181818183,1.6011359603844901
ultimatum,10,10,1,3.1,1.7919573407620817
ultra,10,10,1,3.6,1.776388345929897
ultraviolet,10,10,1,3.4,1.7126976771553504
umbilical,10,10,1,2.1,1.5238839267549948
umbrella,11,11,1,2.6363636363636362,1.8586407545691703
umpire,10,10,1,3,2.0548046676563256
unabashed,13,15,0.8666666666666667,3.3076923076923075,1.6525039276108335
unable,11,11,1,3.090909090909091,2.0714509627092528
unaccountable,10,10,1,4.2,1.398411797560202
unaccustomed,11,11,1,3.3636363636363638,2.618118686107537
unadvised,10,10,1,2.9,1.5238839267549948
unaffected,11,11,1,3.5454545454545454,2.1616492020508953
unalterable,10,10,1,2.6,1.577621275493231
unaltered,10,10,1,3.9,2.2335820757001272
unambiguous,10,10,1,2.4,1.505545305418162
unanimity,11,12,0.9166666666666666,2.272727272727273,1.555050423035156
unanimous,10,10,1,3.2,1.8737959096740262
unanswerable,10,10,1,3,2.449489742783178
unapproachable,10,10,1,3,2.160246899469287
unarmed,11,11,1,4.181818181818182,2.2723636072680717
unashamed,14,14,1,3,1.8810798862519205
unassuming,10,10,1,3.3,1.636391694484477
unattended,11,11,1,2.1818181818181817,1.4012980994907414
unavailing,10,11,0.9090909090909091,2.5,1.4337208778404378
unavoidable,10,10,1,2.2,1.2292725943057183
unaware,12,12,1,3.25,1.4222261679238197
unbalanced,10,10,1,3.9,1.449137674618944
unbearable,10,10,1,3.7,2.110818693198342
unbeatable,11,11,1,3,2
unbecoming,12,12,1,3.4166666666666665,2.391588796113782
unbeknown,12,14,0.8571428571428572,3.1666666666666665,1.5859229221975182
unbelief,11,11,1,3.272727272727273,1.618079669911781
unbelievable,11,11,1,3.727272727272727,2.195035721390843
unbelieving,10,10,1,3,2.4037008503093262
unblessed,10,10,1,2.3,1.8287822299126937
unbolt,11,11,1,2.909090909090909,2.0714509627092528
unborn,14,14,1,3.5714285714285716,2.1737697038266783
