Word,valence,arousal,dominance
tranquility,7.86,3.64,7.61
tranquilizer,4.86,3.12,4.85
transaction,5.26,3.73,5.58
transatlantic,5,4.84,5.42
transceiver,5,4.22,5.33
transcend,5.75,5,6.47
transcendent,5.14,4.33,4.73
transcript,5.24,3.3,6.28
transcription,5.15,4.13,5.05
transfer,5.29,3.22,5.5
transference,4.4,3.44,4.62
transform,6.05,4.86,6.13
transformation,6.14,5.56,5.42
transformer,6.14,5.16,6.05
transfusion,5,4.45,4.3
transgression,3.9,5.25,5
transient,4.21,4.04,4.21
transistor,4.71,3.9,6
transit,4.52,4.05,5.72
transition,5.43,3.65,4.41
transitional,4.79,4.5,4.86
translate,5.67,2.75,5.55
translation,5.65,4.48,6
translator,5.05,4,4.76
transmission,4.62,3.38,4.7
transmit,4.24,4.39,5.3
transmitter,4.95,3.5,5.25
transparent,5.37,3.45,5.33
transplant,4.6,6.37,4.38
transponder,4.95,3.55,4.68
transport,5.9,3.76,5.79
transportation,6.1,2.38,5.37
transporter,4.84,4.14,5.43
transsexual,3.68,4.23,4.78
transvestite,4.22,5.05,4.5
trap,3.24,4.36,3.78
trapdoor,4.19,5.04,4.54
trapeze,5.57,4.8,4.59
trapper,4.47,3.09,4.22
trash,2.74,3.66,4.24
trashy,2.75,5.75,4.73
trauma,2.89,4.87,2.7
traumatic,2.22,5.5,3.57
travel,7.89,5.55,6.82
traveler,6.39,4.75,5.17
traverse,5,3.6,4.96
travesty,2.85,4.95,3.18
tray,5.14,3.57,6.05
treacherous,2.85,6,3.33
treachery,2.7,5.33,4.8
tread,4.72,3.76,5.3
treadmill,5.19,4.22,5.6
treason,3.05,5.8,3.67
treasure,7.65,6.3,6.04
treasured,7.14,5.16,7.05
treasurer,6.43,4.27,6.5
treasury,5.8,4.29,6.04
treat,6.84,5,6.66
treatable,6.16,3.75,5.85
treatment,5,4.47,4.53
treaty,5.42,3.7,5.62
tree,7.59,2.67,5.62
tremble,3.18,5.32,3.79
tremendous,7,3.54,4.9
tremor,4.26,4.72,3.59
trench,4.43,3.22,4.84
trend,5.33,4.45,4.95
trendy,4.95,4.23,5.83
trespass,3.27,4.79,5
triad,4.32,4.45,5.25
triage,3.81,4.65,5.06
trial,3.28,5.05,3.89
triangle,5.21,3.5,5.06
triangulate,4.9,4,5.76
triathlon,5.05,3.41,6.41
tribal,5.17,4.56,4.58
tribe,5.63,4.29,5.5
tribunal,4.53,3.95,4.74
tribune,4.84,3.78,5.71
tribute,6.44,4.27,5.91
trick,4.89,5.57,3.22
trickery,3.53,5.12,4.57
trickster,3.79,5.37,4.29
tricky,4.78,4.86,5.29
tricycle,6.14,3.62,6.2
trident,5.37,4.36,4.75
trifle,4.8,4.06,4.25
trifling,3.79,3.3,4.3
trig,4.74,3.18,4.36
trigger,4.85,5.85,5.27
trillion,5.85,5.19,5.25
trilogy,5.26,3.67,5.19
trim,4.64,3.38,6.32
trimester,5.11,4.82,5.27
trinket,6.25,4.37,5.92
trio,5.68,3.38,4.7
trip,7,5.33,6.11
tripe,4.1,3.4,4.58
triple,5.86,5.6,4.75
triplicate,4.59,4.16,5.38
tripod,5.23,4.32,5.14
trite,4.27,4.39,5.11
triumph,7.34,5.6,7.5
triumphant,7.45,5.05,6.05
trivia,5.7,3.82,6.19
trivial,4.11,3.82,4.67
troll,4.45,4.54,4.04
trolley,5.67,3,5.55
trombone,5,3.43,6.11
troop,5.58,4.5,4.74
trooper,5.5,4.95,5.14
trophy,6.55,4.35,6.73
tropic,6.91,4.17,5.79
tropical,7.05,4.3,5.62
tropics,7.05,4.74,6.19
trot,5.63,5.1,5.65
trouble,2.87,5.59,4.35
troubled,3.11,4.45,3.83
troublemaker,3.25,5.24,5.29
troublesome,2.74,4.85,5.05
trough,4.19,3.83,4.62
troupe,5.24,3.7,5.62
trousers,5.15,2.89,5.91
trout,5.62,3.85,5.67
truce,6.42,2.86,5.7
truck,5.16,3.76,5.43
trucker,4.62,3.55,5.05
truckload,5.23,4.64,5.55
TRUE,7.51,4.98,7
truffle,6.71,3.5,5.09
trump,4.18,3.33,5.86
trumpet,6.03,4.17,6.02
trunk,5.02,3.51,5.46
trust,7.24,4.3,6.95
trustee,5.84,3.91,4.74
trustworthy,7.25,4.22,7.29
trusty,6.19,4.17,6.14
truth,7.19,3.88,6.95
truthful,7.48,3.71,6.75
try,5.64,4,5.94
tryout,5.53,4.19,5.5
tsunami,2.33,6.29,2.6
tub,6.1,3.8,5.14
tuba,5.58,3.95,5.18
tubby,3.9,3.95,4.64
tube,5.53,3.14,4.68
tuberculosis,2.74,4.48,4.64
tubing,5.11,3.62,5.05
tuck,4.89,3.4,5.21
tug,4.47,4,5.1
tugboat,5.57,3.05,5.15
tuition,3.53,4.41,4.57
tulip,7.25,3.4,5.36
tumble,5.65,4.9,4.52
tumbleweed,5.67,3.25,4.94
tummy,6.05,3.78,5.04
tumor,2.05,5.33,2.5
tuna,5.26,4.14,5.7
tune,7,3.73,5.76
tunic,5.79,3.79,5.65
tunnel,4.48,4.09,4.31
turban,4.23,4.13,5.21
turbine,4.65,5.47,5.71
turbo,5.95,5.62,6.21
turbulence,2.95,6.45,2.67
turbulent,4.17,5.9,4.48
turd,2.5,4.59,3.79
turf,4.62,3.95,5.66
turkey,5.9,3.45,5.59
turmoil,3.65,5.94,4.04
turn,5.45,3.48,5.88
turnaround,5.55,3.43,5.46
turnip,4.63,3.32,6.08
turnoff,2.85,4.26,5.14
turnout,5.23,4.26,5.21
turnover,4.84,4.14,5.26
turnpike,4.89,3.55,4.76
turpentine,4.05,4.1,4.88
turquoise,6.5,4.5,5.32
turret,4.55,4.81,5.71
turtle,6.16,2.52,5.82
turtleneck,5.05,3.41,4.76
tussle,4,5,4.88
tutor,5.9,2.81,6.08
tutoring,5.95,3.35,5.83
tutu,6.19,4.15,5.08
tux,5.91,4.65,5.42
tuxedo,6.24,4.33,5.84
tv,6.05,4.24,5.24
TV,5.42,4.29,6.23
twain,5.63,3.28,5.25
twat,4.32,5.39,3.88
tweak,5.21,4.7,6.3
tweed,4.18,4.09,5.79
tweet,5.37,3.39,5.37
tweezers,4.63,4.64,6.18
twelve,5.32,3.42,5.86
twenty,6.25,3.67,5.14
twerp,4.25,4.23,5.15
twig,5.47,3.18,5.23
twilight,6.24,4.2,4.8
twin,5.81,3.95,4.09
twine,5.35,3.24,5.48
twinge,4.29,4.35,3.96
twinkle,6.26,3.72,5.82
twirl,6.1,5.05,6.52
twist,4.61,4.27,5.95
twister,4.25,6,4.89
twit,4,4.32,4.47
twitch,4.26,5.95,4.26
twitchy,3.75,5,3.59
two,6.3,3.33,5.05
two step,5.95,3.55,5
twosome,6.52,5.2,4.82
tycoon,4.74,4.3,4.62
tyke,5.7,3.83,4.55
type,6.06,2.86,4.89
typewriter,5.44,2.4,5.96
typhoid,2.55,4.62,3.57
typhoon,3.62,5.82,3.38
typical,4.58,3.37,5.4
typist,5.3,4.14,6.15
typo,4.1,4,4.24
tyranny,3.19,5.45,2.67
tyrant,2.9,5.27,3.19
ubiquitous,5.05,3.81,5.32
ugliness,2.75,4.43,3.44
ugly,2.47,4.43,3.86
ukulele,5.26,4.52,5.37
ulcer,2.7,4.76,3.35
ulterior,4.29,4.71,4.32
ultimate,5.74,5.1,5.75
ultimatum,3.65,5.18,4.22
ultrasound,5.14,5.15,4.86
ultraviolet,5.8,3.71,4.82
umbilical,5.52,3.36,4.33
umbrella,5.84,3.5,5.75
umpire,4.19,4.57,4.43
umpteen,4.95,3.86,5.17
unable,2.96,3.61,3.08
unacceptable,3.29,4.43,4.22
unaccounted,4.1,4.22,4.54
unaffected,4.84,3.32,6.45
unafraid,6.43,3.38,6.25
unanimous,5.55,4.24,4.7
unannounced,3.5,5.05,4.27
unanswered,3.1,3.72,3.79
unappreciated,2.65,5,3.58
unarmed,3.74,3.64,4.29
unattached,4.79,3.86,5.04
unattainable,2.75,4.48,4.12
unattended,3.76,3.68,3.82
unattractive,2.37,4.3,3.47
unauthorized,4.11,4.39,3.94
unavailable,3.52,3.85,3.67
unavoidable,4.14,4.32,3.78
unaware,3.89,4.1,3.85
unbalanced,3.1,4.74,3.21
unbearable,2.1,5.76,3.38
unbeatable,5.53,5.25,6.42
unbecoming,3.32,4.73,4.36
unbelievable,5.57,5.4,5.37
unborn,4.86,5.28,3.95
unbreakable,6.58,4.1,6.13
unbridled,4.63,4.45,5
unbutton,5,5.95,5.48
uncalled,3.86,3.3,3.65
uncanny,5,4.71,5.03
uncertain,3.6,4.45,3.58
uncertainty,3.3,5.27,4.1
unchanged,5,2.68,4.5
uncharted,5.44,5.1,5
uncivilized,3.79,4.95,4.12
uncle,6.5,4.05,5.24
unclean,2.95,4.12,4.19
unclear,3.67,4.19,4.12
uncomfortable,2.7,5.5,3.68
uncommon,5.35,3.2,4.86
uncomplicated,6.33,3.58,6.68
uncompromising,3.95,5.17,4.88
unconditional,6.6,4.1,5.72
unconfirmed,4.72,4.43,3.37
unconscious,3.81,4.55,2.81
uncontrollable,3.84,5.81,2.18
unconventional,5.71,4.8,4.62
uncooperative,2.86,4.8,3.6
uncouth,3.79,4.14,4
uncover,4.89,3.55,6.5
uncut,4.84,3.61,4.76
undead,3.64,5.27,5
undefeated,6.21,4.32,7.04
undeniable,5.4,3.5,4.68
underage,4.1,3.76,4.28
underbelly,4.42,3.74,5.11
undercover,5.58,3.73,4.96
underdog,5.1,5.38,4.08
underestimate,4.35,4.48,5.08
undergo,3.9,3.88,4.68
undergraduate,5,3.95,6.2
underground,4.7,4.24,5.1
underhanded,3.53,4.33,3.18
underlay,4.64,3.05,4.68
underlying,4.87,4.7,4.72
undermine,3.05,4.21,4.6
underpants,5.18,5.08,5.75
underprivileged,3,3.89,3.35
underrated,5.53,4.64,5.38
undersea,6.38,4.45,3.91
undersecretary,4.71,2.86,4.48
understaffed,4.14,3.95,4.39
understand,6.68,3.52,6.71
understandable,6.5,3.48,6.67
understanding,7.14,3.09,7.31
understatement,5.42,4.61,4.84
understudy,5,4.13,4.29
undertake,4.21,4.22,5.21
undertaker,3.86,3.82,3.86
undertaking,4.74,3.28,5.53
undertow,4.05,4.46,3.89
underwear,5.35,4.46,5.7
underworld,3.94,5.14,4.26
undesirable,3,4,3.75
undetectable,5,4.3,4.42
undetected,4.68,3.77,4.19
undetermined,3.67,3.7,3.86
undignified,3.25,4.41,4.53
undiscovered,6,3.83,4.62
undisputed,5.58,4.13,5.53
undisturbed,6.4,2.59,6.56
undivided,5.79,3.52,5.17
undo,5.35,3.52,6.44
undress,6.14,5.96,5.37
undressed,6,5.35,5.65
undue,4.05,3.53,4.24
undying,5.35,4.75,5.27
uneasy,2.86,4.48,3.82
uneducated,3,3.9,5.28
unemployed,2.67,5.26,3.38
unemployment,2.32,5.59,2.95
unending,3.16,4.36,4.77
unethical,2.19,4.25,5.32
uneven,4.45,3.43,3.54
uneventful,4.58,2.56,4.76
unexpected,4.68,5.1,3.39
unexplainable,5,3.94,3.76
unexplained,4.6,4.86,4.12
unexplored,5.77,5.86,5.47
unfair,3.15,3.75,4
unfaithful,2.33,5.59,4.44
unfamiliar,4.14,5.18,4
unfeeling,2.79,3.61,4.42
unfinished,4.24,3.36,5
unfit,2.95,3.77,4.22
unfold,4.23,3.87,5.63
unforeseen,4.5,4,3.08
unforgettable,6.73,5.84,5.86
unforgivable,2.33,6.25,3.56
unforgiving,2.41,4.81,4.29
unfortunate,3.33,3.52,4.21
unfounded,4.18,3.96,4.57
unfreeze,4.29,3.41,4.35
unfriendly,2.3,4.05,4.45
unglued,4.1,4.12,3.95
ungodly,3.5,5.27,4.73
ungrateful,2.68,4.71,4.74
unguarded,4.45,4.33,4.32
unhand,4.11,3.78,4.68
unhappiness,1.89,4.41,2.96
unhappy,1.84,5.1,3.71
unharmed,6.78,2.45,6.5
unhealthy,2.55,4.36,5.11
unheard,4.16,3.18,3.54
unholy,4.08,5.16,4.1
unhook,4.55,3.31,5.75
unicorn,6.86,5.14,5.14
unidentified,4.52,4.89,3.62
unification,6.1,4.33,6.14
unified,6.42,3.57,5.3
uniform,4.37,3.55,4.67
uniformed,4.42,4.25,4.5
unimaginable,4.23,4.65,4.46
unimportant,4.42,3.52,5.32
uninhabited,5.45,3.56,3.79
unintelligible,3.6,3.81,3.4
unintentional,5.25,3.52,3.29
uninterrupted,5.35,3.32,6.74
uninvited,3.35,4.38,3.76
union,5.85,4.05,5.68
unique,7.32,4,6.43
unisex,5.78,4.95,4.36
unison,5.76,3.43,6.22
unit,5.29,3.33,5.18
unite,6.4,3.19,6.85
unity,6.67,4.8,6.66
universal,6.59,4.87,5.53
universe,6.81,3.91,3.7
university,6.95,4.24,5.7
unjust,3.16,6.33,3.05
unkind,2.55,4.24,4.84
unknown,4.85,4.71,3.79
unlawful,2.73,4.46,4.87
unleash,4.6,5.14,5.68
unlikely,3.85,3.82,4.81
unlimited,6.16,4.52,6.61
unlisted,4.21,3.73,5
unload,5.21,3.24,4.75
unlock,5.55,3.2,6.73
unlucky,2.7,4.62,4.15
unmanned,5.28,3.33,4.05
unmarked,5.5,2.77,4
unmarried,4.72,5.32,6.08
unmistakable,6.1,4.33,5.86
unmitigated,4.75,4.19,4.94
unnamed,4.38,4.05,4.65
unnatural,4.53,5.52,3.78
unnecessary,4.62,3.79,4.16
unnoticed,4.32,3.28,4.25
unofficial,4.45,3.59,5.22
unopened,5.63,3.32,5.18
unorthodox,5.38,3.45,5.32
unpack,5.29,2.9,5.45
unpaid,2.58,5.62,3.35
unparalleled,5.37,3.85,5.65
unpleasant,2.53,4.73,3.54
unpleasantness,2.59,4.36,3.42
unplug,4.8,3.25,5.59
unplugged,4.29,3.25,4.95
unpopular,2.95,4.25,3.48
unprecedented,5.29,4.32,4.78
unpredictable,4.52,4.8,3.9
unprepared,3.11,5.09,3.75
unprofessional,2.71,4.71,3.64
unprotected,3.48,5.35,3.12
unprovoked,4.95,3.62,4.36
unpunished,4.5,5.27,5.36
unqualified,3.48,4.67,4
unquote,5.21,3,4.62
unravel,4.39,4.16,3.84
unreachable,3,3.4,3.5
unreal,4.57,4.9,4.38
unrealistic,3.55,4.39,3.91
unreasonable,3.85,5,5.11
unrelated,4.53,3.18,4.12
unrelenting,3.53,4.86,5.18
unreliable,2.74,4.29,4.22
unremarkable,4.42,3.52,5.53
unrequited,3.79,4.23,3.74
unresolved,3.05,4.61,3.32
unresponsive,2.95,3.94,3.36
unrest,2.63,4.91,3.54
unromantic,2.74,3.55,4.16
unruly,3.39,4.41,4.41
unsafe,2.84,5.17,4
unsanitary,1.79,4.95,2.75
unsatisfied,2.81,4.61,3.9
unsavory,3.05,4.35,3.48
unscheduled,3.74,5.14,3.74
unscrew,4.94,3.2,5.28
unscrupulous,3.2,4.67,4.04
unseen,4.38,4.3,4.71
unselfish,6.84,3.3,6.7
unsolicited,4,3.73,4.22
unsolved,4,5.48,3.48
unsound,4.55,4.05,4.65
unspeakable,3.8,3.9,3.73
unspoken,5.63,3.55,5.55
unstable,3.43,5.05,3.75
unstoppable,5.84,4.82,6.5
unsuccessful,2.33,3.36,3.21
unsuitable,4,4,4.47
unsupervised,5.55,4.36,5.95
unsure,3.37,4.55,3.64
unsuspecting,3.95,3.55,4.05
unsympathetic,3.35,4.3,4.94
untamed,5.89,4.3,4.64
unthinkable,4,4.32,3.8
untidy,3.58,3.67,4.35
untie,4.95,2.8,5.18
untimely,3.53,4.4,4.25
untold,4.95,4.7,4.92
untouchable,4.25,4.7,5.3
untouched,5.24,3.52,4.81
untraceable,4.85,3.62,5.16
untrained,3.95,4.57,3.85
untroubled,6.21,3.02,6.14
untrue,3.45,4.14,5.12
untrustworthy,2.67,4.8,4.22
unturned,4.91,3.84,5.19
unused,4.75,3,5.32
unusual,5.81,4.15,4.55
unveil,5.61,3.89,5.36
unwanted,2.71,5.1,3.57
unwed,4.8,4.52,5.64
unwelcome,3.5,4.39,3.24
unwell,3.25,4,3.82
unwilling,3.25,4.64,4.5
unwind,5.9,3.62,5.56
unwise,3.84,4.52,4.95
unworthy,2.79,4.24,3.45
unwrap,5.48,4.29,6.35
unwritten,4.21,3.24,5.1
unzip,5.32,4.22,6.24
upbeat,7.14,4.92,7.5
upbringing,6.32,4.27,4.68
upcoming,6.63,4.5,5.25
update,5.85,3.89,5.71
upgrade,7.11,4.14,6.7
uphold,5.25,3.89,6.39
upholstery,5.32,3.12,5.61
upkeep,5.14,4.44,6.05
uplifting,6.95,4.7,6.75
uplink,5.35,4.05,5.5
upload,6.6,3.6,6.84
upper,5.7,3.52,6.33
uppercut,4.55,5.48,5.57
uppity,4.65,4.74,5.43
upright,5.11,3.29,6.11
uprising,4.33,5.65,5
uproar,4.21,5.48,4.63
upscale,5.45,3.82,6.16
upset,2.45,4.49,4.3
upstanding,6.05,3.3,6.95
upstart,4.6,4.45,6.11
uptight,3.16,4.09,4.54
upward,5.81,4.43,5.5
uranium,4.1,3.96,3.92
urban,4.95,4.41,4.5
urchin,4.73,4,4.68
urge,5.11,5.29,4.5
urgency,5.05,6.25,5
urgent,4.21,5.71,5.35
urinal,2.8,3.62,4.12
urinate,4.14,3.95,4.95
urination,3.62,4.4,5
urine,2.9,4.38,4.55
urn,3.37,2.9,4.15
usable,5.58,3.43,6.11
usage,5.1,2.5,6.04
use,5.18,4.19,5
useful,7.1,3.82,6.81
usefulness,5.4,4.5,5.95
useless,2.8,4.39,4.65
user,3.67,3.21,5.56
usher,5.39,3.95,5.8
usual,5.48,3.2,6.58
utensil,5.36,2.95,6.62
uterus,4.79,4.82,5.23
utility,4.82,4.22,5.3
utilize,5.26,4.33,6.25
utmost,6.81,3.1,5.59
utter,4.76,3.9,5.33
vacancy,5.05,3.68,5.21
vacant,4.64,2.86,5.4
vacate,4.1,4.9,4.67
vacation,8.53,5.22,7.11
vaccination,4.56,4.62,5.2
vaccine,6.48,6.45,5
vacuum,5.38,4.63,6.52
vagabond,3.32,4.55,3.83
vagina,6,5.83,5.07
vaginal,5.67,5.71,4.64
vagrancy,3.43,5.72,4.32
vagrant,2.63,3.82,3.92
vague,4.29,3.61,4.19
valance,5.05,3.73,5.86
vale,5.32,3,5.16
valedictorian,6.32,4.43,6.88
valentine,6.4,4.79,6.29
valet,5.14,4.29,6.1
valiant,6.21,4.9,6.17
valid,6.05,4,6.64
validate,6.5,4.05,5.71
validation,5.7,4.2,6.44
validity,5.38,2.73,6.56
valium,4.64,2.67,3.86
valley,6.22,2.7,5.12
valor,5.57,3.67,6.7
valuable,7.17,3.85,6.04
valuables,5.91,5.05,6.47
value,7.18,5.79,6.24
valve,5.1,3.84,6.12
vamoose,4.38,4.86,5.12
vamp,5,5.3,4.1
vampire,4.05,5.17,3.6
van,4.43,4.35,5.35
vandal,2.32,4.84,3.25
vandalism,1.9,4.67,3.45
vanguard,5.17,3.2,4.8
vanilla,7.42,3.62,5.74
vanish,3.86,5.05,4.33
vanishing,3.56,4.74,4.36
vanity,4.46,3.77,5.45
vanquish,4.72,5.05,5.29
vanquished,4.18,5.52,4.53
vanquishing,5.29,4.4,5.1
vantage,5.95,3.15,5.73
vapor,4.68,3.24,5.32
variable,5.29,3.65,5.21
variation,5.53,3.9,5.57
variety,6.41,5.16,5.76
various,5.52,3.82,4.86
varmint,3.65,4.56,4.12
varnish,4.89,3.43,5.45
varsity,5.36,3.55,6
vary,4.5,3.59,5.75
varying,5.35,5.3,4.58
vascular,3.89,4.55,4.88
vase,5.77,3.57,6.11
vasectomy,4.83,5.79,4.44
vassal,4.89,3.82,5.5
vast,5.68,4.71,5.45
vat,4.61,3.25,4.96
vault,5.84,2.86,5.25
veal,4.81,3.86,4.8
vector,4.57,3.52,4.8
veer,4.63,4.2,4.57
vegan,4.42,3.11,5.33
vegetable,6.79,3.75,5.17
vegetarian,5.25,3.45,6
vegetation,6.19,3.8,5.67
vegetative,3.48,3.37,3.64
veggie,6.47,3.09,6.24
vehicle,6,4.68,5.8
veil,5.42,3.83,4.94
veiled,4.14,3.32,5.18
vein,5.11,3.7,4.57
velocity,5.59,5.74,6.14
velour,5.65,4,5.26
velvet,6.3,4.53,6
vendetta,3.19,5.85,5.24
vending,5.7,3.62,4.76
vendor,5.29,3.82,5.5
veneer,5.42,4.21,5.14
venereal,2.95,4.58,4.14
venetian,5.8,4,4.85
vengeance,2.53,5.23,4.04
vengeful,2.16,5.14,3.92
venison,4.95,3.84,5.05
venom,2.93,5.81,3.92
venomous,2.9,7.21,4.23
vent,5,4.06,6
ventilation,6.44,2.7,5.4
ventilator,3.9,4.05,5.11
ventricle,4.9,3.14,5.04
ventriloquist,5.32,5,4.83
venture,5.33,5.55,6.08
venue,5.37,4.18,6.04
veranda,5.95,2.83,6.18
verb,5.27,3.6,5.55
verbal,5.29,3.76,6.32
verdict,4.32,5.63,3.43
verge,4.68,4.65,5.21
verification,5.4,4.05,5.45
verify,5.43,4.21,6.57
veritable,5.15,3.77,5.11
vermin,2.41,5.22,4.68
vermouth,4.95,4.27,5.36
vernacular,5.35,4.15,5.59
versatile,6,3.59,6.33
verse,6,3.65,6.35
version,5.3,3.43,5.48
vertebra,5.32,3.15,5.12
vertical,5,4.32,5.58
vertigo,4.48,3.71,3.79
vessel,5.2,3.62,4.28
vest,5.74,4.1,6.25
vet,4.95,3.95,5.74
veteran,6.86,4.16,5.41
veterinarian,6.67,3.39,5.24
veterinary,5.74,3.75,5.33
veto,4.71,3.91,5.52
viable,6,4.19,6.36
vial,4.62,3.6,5.57
vibe,5.81,4.35,5.29
vibes,5.74,4.48,5.95
vibrant,7.37,5.96,5.95
vibrate,5.29,5.52,5.36
vibration,5.53,5.36,5.43
vibrator,5.73,5.95,5.25
vicar,5.5,3.87,4.95
vice,3.81,3.96,4.78
Vice President,5.43,3.09,5.67
viceroy,4.25,5.26,5
vicinity,5.32,4.32,6
vicious,2.63,6.05,5.5
victim,2.05,5.37,2.77
victorious,6.89,6.16,7.21
victory,7.59,5.9,6.95
video,6.64,4.8,5.84
video game,6.3,6.56,6.64
videotape,5.68,4.67,5.59
view,6.67,3.3,6.84
viewer,5.53,3.57,5.5
viewing,5.58,3.4,5.74
viewpoint,6.17,3.55,5.8
vigil,5.35,3.1,5.32
vigilance,5.67,3.64,6.68
vigilant,5.95,5.19,6.67
vigilante,4.75,5.18,6.04
vigor,5.95,6.35,6.23
vigorous,5.75,5.63,6.35
vile,2.21,5.48,3.83
villa,6.44,2.9,5.85
village,5.95,3.4,5.6
villain,3,4.91,3.46
vindication,5.52,4.61,5
vindictive,3.24,4.64,4.32
vine,6.39,2.7,5.08
vinegar,5.33,3.55,4.75
vineyard,6.84,3,5.58
vintage,6.67,4.35,5.32
vinyl,5.2,3.39,5.05
viola,6.2,4.65,6.27
violate,2.61,5.76,2.85
violation,2.29,4.52,3.28
violence,2.71,5.95,3.24
violent,2.26,6.3,3.65
violet,6.36,4.09,6.4
violin,6.56,3.41,5.58
violinist,6.45,3.38,6.05
viper,4.58,5.17,4.11
viral,3.33,5.52,3.62
virgin,5.56,4.58,5.87
virginal,5,4.67,6.53
virginity,6.33,5.14,5.8
virility,5.91,4.14,5.26
virtual,6.1,4.24,5.72
virtue,6.7,4.55,6.16
virtuoso,6.68,5.38,5.7
virtuous,6.85,5.1,6.73
virus,1.71,4.61,3.06
visa,5.74,4.33,5.45
visibility,6,3.09,5.67
visible,5.76,4.15,6.12
vision,6.79,3.18,6.27
visionary,6.6,4.48,5.8
visit,6.56,3.9,5.06
visitation,5.4,4.17,5.75
visitor,5.27,4,5.29
visor,5.26,3.14,5.91
visual,6,4.43,5.78
visualize,6.58,4.36,6.63
vital,5.84,5.15,6.5
vitality,6.32,4.71,6.52
vitals,5.06,4.8,4.08
vitamin,6.24,3.38,6.71
viva,5.42,4.19,4.93
vivid,6.41,5.26,5.76
vixen,4.7,5.09,5.4
vocabulary,5.5,3.6,6.29
vocal,5.81,3.91,6.28
vocation,5.52,4.54,5.73
vodka,5.68,5.23,3.91
vogue,5.61,3.91,4.54
voice,6.5,3.25,6.22
voicemail,4.55,3.83,5.46
void,4.65,3.95,4.19
volatile,3.45,5.35,4.64
volcanic,4.67,5.6,3.16
volcano,4.59,6.7,3.62
volley,5.43,3.55,4.95
volleyball,6.27,4.55,5.65
voltage,4.96,5.36,4.5
volume,5.25,5,6
volumes,6,3.43,6.2
voluntary,5.76,3.95,6.71
volunteer,7.35,3.95,6.68
voluptuous,7.1,5.29,5.76
vomit,1.98,4.82,3.44
voodoo,4.15,5.57,4
vortex,5.67,4.59,3.89
vote,5.24,5.05,6.79
voter,4.85,4.75,5.69
vouch,5.83,3.58,5.88
voucher,5.67,4.4,5.29
vow,6.6,4.21,6
vowel,5,3.14,5.71
voyage,6.5,5.9,6.25
voyeur,4.32,4.65,4.95
vulgar,3.3,5.53,4.68
vulnerability,3.42,4.65,3.75
vulnerable,3.57,4.5,3.05
vulture,3.23,5,4.43
wacko,3.89,5.32,4.11
wacky,6.05,4.48,4.05
wad,4.16,4.11,4.41
waddle,4.7,3.44,4.42
waffle,6.75,4.5,6.29
wag,5.84,4.67,5.5
wage,6,3.43,4.48
wager,4.68,4.75,4.83
wagon,5.21,3.1,5.45
wail,3.52,5.81,3.84
waist,5.32,4,6.05
waistline,4.9,4.62,5.18
wait,4.55,3.62,5.31
waiter,5.05,3.05,4.68
waitress,5.1,3.5,4.95
waive,5.53,3.14,4.96
waiver,5.6,2.95,5.46
wake,6.57,3.8,5.71
walk,6.77,3.24,5.83
walkout,4.11,4.06,5.24
wall,5.06,2.9,4.22
wallaby,5.9,2.91,5.33
wallet,6,4.25,6.08
wallflower,5.58,2.91,4.04
wallop,4.05,3.5,5.14
wallow,4.33,4.3,4.53
wallpaper,5.38,2.81,5.64
walnut,6.39,2.81,4.8
walrus,5.79,3.95,5.23
waltz,5.79,3.58,5.79
wand,5.42,4,5.5
wander,5.9,3.41,5.05
wanderer,5.68,3.82,5.52
wannabe,3.25,5.05,4.47
want,6,5.29,5.39
wanton,5.24,3.15,4.14
war,2.23,6.27,3.27
ward,4.43,3.28,4.21
warden,3.5,4.91,4.53
wardrobe,6.09,5.16,6.24
warehouse,4.43,3.57,5.06
warfare,3.14,6.5,3.25
warhead,3.45,6.43,4.33
warlock,3.9,5.55,4.95
warlord,2.95,5.57,5
warm,7.5,3.35,6.33
warmth,7.53,4.33,6.32
warn,4.9,4.65,5.27
warning,3.48,6.25,6.47
warp,5.6,5.4,5.28
warpath,3.5,6.72,4.38
warped,4.5,4.48,5.52
warrant,3.23,5.61,4.11
warranty,5.5,2.86,5.7
warrior,5.5,5.94,5.86
warship,3.52,4.39,4.11
wart,2.67,2.79,4.5
wartime,2.79,5.43,3.96
wary,3.9,3.96,5.16
wash,6,3.7,6.53
washer,5.16,2.9,6
washout,3.7,3.52,4.11
washroom,4.9,2.83,6.08
wasp,2.71,5.33,3.8
waste,2.61,4.04,4.58
wastebasket,4.67,4.15,5.14
wasteful,2.85,3.55,4
wasteland,3.05,4.4,4.57
watch,5.45,3.37,6.55
watchdog,5.09,5.33,6.38
watcher,5.21,4.81,5.09
watchman,5.16,4.45,5.17
watchtower,4.67,3.7,4.9
water,7,3.71,6.12
water polo,5.52,3.45,5.52
waterbed,5.8,3.18,5.5
waterfall,7.79,4.35,5.34
waterfront,7.5,3.77,5.65
watering can,6.11,3,6.08
watermelon,6.75,4.64,6.48
waterproof,5.8,3.78,6
waterworks,5.4,3.6,4.88
watery,4.79,3.24,5.18
wave,6.32,4.19,5.48
wavelength,6.05,3.44,5.22
waver,5.18,3.84,5.33
wavy,6.32,2.5,5
wax,4.68,3.64,6.2
waxed,5.23,5.37,5.19
way,5.91,2.9,4.83
wayward,5.9,4.21,4.91
weak,2.95,4.9,5.32
weaken,3.3,4.19,3.42
